Case,Activity,Variant,Timestamp,MorKeyb,Coor_X,Coor_Y,Click,features.experiment.GUI_category.name.TextInput,NameApp,Screenshot
1,A,1,1648055293989,1,746,230,1,NaN,Firefox,1_img.png
1,B,1,1648055294240,1,568,261,1,NaN,Firefox,2_img.png
1,C,1,1648055294722,0,528,629,NaN,key.ALT+key.TAB,Firefox,3_img.png
1,D,1,1648055295369,0,NaN,NaN,0,Earum,Firefox,4_img.png
2,A,1,1648055296105,1,635,204,1,NaN,Firefox,5_img.png
2,B,1,1648055296357,1,567,304,1,NaN,Firefox,6_img.png
2,C,1,1648055296893,0,152,509,NaN,key.ALT+key.TAB,Firefox,7_img.png
2,D,1,1648055297583,0,NaN,NaN,0,Delectus,Firefox,8_img.png
3,A,2,1648055298359,1,346,212,1,NaN,Firefox,9_img.png
3,B,2,1648055298608,1,1029,42,1,NaN,Firefox,10_img.png
3,E,2,1648055298863,0,NaN,NaN,NaN,culpa laudantium optio hic,Firefox,11_img.png
4,A,1,1648055299735,1,159,195,1,NaN,Firefox,12_img.png
4,B,1,1648055299991,1,610,286,1,NaN,Firefox,13_img.png
4,C,1,1648055300468,0,417,490,NaN,key.ALT+key.TAB,Firefox,14_img.png
4,D,1,1648055302006,0,NaN,NaN,0,Quidem,Firefox,15_img.png
5,A,2,1648055302733,1,277,229,1,NaN,Firefox,16_img.png
5,B,2,1648055305099,1,1052,108,1,NaN,Firefox,17_img.png
5,E,2,1648055314704,0,NaN,NaN,NaN,ex cum quae earum,Firefox,18_img.png
6,A,1,1648055315498,1,699,231,1,NaN,Firefox,19_img.png
6,B,1,1648055315734,1,611,264,1,NaN,Firefox,20_img.png
6,C,1,1648055316215,0,502,398,NaN,key.ALT+key.TAB,Firefox,21_img.png
6,D,1,1648055316850,0,NaN,NaN,0,Architecto,Firefox,22_img.png
7,A,2,1648055317536,1,908,216,1,NaN,Firefox,23_img.png
7,B,2,1648055317767,1,1021,109,1,NaN,Firefox,24_img.png
7,E,2,1648055317998,0,NaN,NaN,NaN,repudiandae sequi in facilis,Firefox,25_img.png
8,A,1,1648055318768,1,296,253,1,NaN,Firefox,26_img.png
8,B,1,1648055319002,1,587,269,1,NaN,Firefox,27_img.png
8,C,1,1648055319494,0,213,609,NaN,key.ALT+key.TAB,Firefox,28_img.png
8,D,1,1648055322467,0,NaN,NaN,0,Laudantium,Firefox,29_img.png
9,A,1,1648055327882,1,660,193,1,NaN,Firefox,30_img.png
9,B,1,1648055329230,1,627,244,1,NaN,Firefox,31_img.png
9,C,1,1648055333209,0,343,459,NaN,key.ALT+key.TAB,Firefox,32_img.png
9,D,1,1648055334460,0,NaN,NaN,0,Magnam,Firefox,33_img.png
10,A,2,1648055335839,1,306,203,1,NaN,Firefox,34_img.png
10,B,2,1648055336353,1,1088,88,1,NaN,Firefox,35_img.png
10,E,2,1648055336770,0,NaN,NaN,NaN,repellat suscipit consequuntur non,Firefox,36_img.png
11,A,1,1648055338563,1,782,254,1,NaN,Firefox,37_img.png
11,B,1,1648055339152,1,593,291,1,NaN,Firefox,38_img.png
11,C,1,1648055339958,0,219,479,NaN,key.ALT+key.TAB,Firefox,39_img.png
11,D,1,1648055340662,0,NaN,NaN,0,Optio,Firefox,40_img.png
12,A,2,1648055341365,1,351,220,1,NaN,Firefox,41_img.png
12,B,2,1648055341607,1,1045,138,1,NaN,Firefox,42_img.png
12,E,2,1648055341861,0,NaN,NaN,NaN,eligendi magnam optio doloremque,Firefox,43_img.png
13,A,1,1648055342664,1,167,241,1,NaN,Firefox,44_img.png
13,B,1,1648055342889,1,622,292,1,NaN,Firefox,45_img.png
13,C,1,1648055343339,0,502,474,NaN,key.ALT+key.TAB,Firefox,46_img.png
13,D,1,1648055344063,0,NaN,NaN,0,Ipsum,Firefox,47_img.png
14,A,2,1648055345921,1,1083,255,1,NaN,Firefox,48_img.png
14,B,2,1648055346624,1,1100,137,1,NaN,Firefox,49_img.png
14,E,2,1648055347151,0,NaN,NaN,NaN,sapiente praesentium commodi atque,Firefox,50_img.png
15,A,1,1648055348645,1,1001,201,1,NaN,Firefox,51_img.png
15,B,1,1648055348892,1,617,253,1,NaN,Firefox,52_img.png
15,C,1,1648055349357,0,570,503,NaN,key.ALT+key.TAB,Firefox,53_img.png
15,D,1,1648055349945,0,NaN,NaN,0,Facilis,Firefox,54_img.png
16,A,1,1648055350607,1,910,270,1,NaN,Firefox,55_img.png
16,B,1,1648055350844,1,628,272,1,NaN,Firefox,56_img.png
16,C,1,1648055351311,0,672,674,NaN,key.ALT+key.TAB,Firefox,57_img.png
16,D,1,1648055351974,0,NaN,NaN,0,Itaque,Firefox,58_img.png
17,A,2,1648055352662,1,377,267,1,NaN,Firefox,59_img.png
17,B,2,1648055352906,1,1107,122,1,NaN,Firefox,60_img.png
17,E,2,1648055353169,0,NaN,NaN,NaN,mollitia vitae possimus odio,Firefox,61_img.png
18,A,1,1648055353962,1,1085,225,1,NaN,Firefox,62_img.png
18,B,1,1648055354195,1,652,296,1,NaN,Firefox,63_img.png
18,C,1,1648055354719,0,444,435,NaN,key.ALT+key.TAB,Firefox,64_img.png
18,D,1,1648055355362,0,NaN,NaN,0,Non,Firefox,65_img.png
19,A,2,1648055356065,1,942,196,1,NaN,Firefox,66_img.png
19,B,2,1648055356298,1,1035,145,1,NaN,Firefox,67_img.png
19,E,2,1648055356528,0,NaN,NaN,NaN,rem alias minima error,Firefox,68_img.png
20,A,2,1648055357319,1,657,228,1,NaN,Firefox,69_img.png
20,B,2,1648055357549,1,1114,77,1,NaN,Firefox,70_img.png
20,E,2,1648055357776,0,NaN,NaN,NaN,delectus laboriosam dicta non,Firefox,71_img.png
21,A,2,1648055358631,1,1020,207,1,NaN,Firefox,72_img.png
21,B,2,1648055358877,1,1071,101,1,NaN,Firefox,73_img.png
21,E,2,1648055359111,0,NaN,NaN,NaN,nobis saepe laboriosam deserunt,Firefox,74_img.png
22,A,1,1648055360001,1,1090,227,1,NaN,Firefox,75_img.png
22,B,1,1648055360235,1,617,251,1,NaN,Firefox,76_img.png
22,C,1,1648055360700,0,674,597,NaN,key.ALT+key.TAB,Firefox,77_img.png
22,D,1,1648055361489,0,NaN,NaN,0,Odit,Firefox,78_img.png
23,A,1,1648055362203,1,592,227,1,NaN,Firefox,79_img.png
23,B,1,1648055362435,1,604,281,1,NaN,Firefox,80_img.png
23,C,1,1648055362900,0,572,659,NaN,key.ALT+key.TAB,Firefox,81_img.png
23,D,1,1648055363586,0,NaN,NaN,0,Doloribus,Firefox,82_img.png
24,A,1,1648055365501,1,1037,254,1,NaN,Firefox,83_img.png
24,B,1,1648055366288,1,659,267,1,NaN,Firefox,84_img.png
24,C,1,1648055367599,0,533,387,NaN,key.ALT+key.TAB,Firefox,85_img.png
24,D,1,1648055368315,0,NaN,NaN,0,Tenetur,Firefox,86_img.png
25,A,1,1648055369015,1,726,241,1,NaN,Firefox,87_img.png
25,B,1,1648055369250,1,578,293,1,NaN,Firefox,88_img.png
25,C,1,1648055369720,0,430,627,NaN,key.ALT+key.TAB,Firefox,89_img.png
25,D,1,1648055370300,0,NaN,NaN,0,Exercitationem,Firefox,90_img.png
26,A,1,1648055371007,1,931,210,1,NaN,Firefox,91_img.png
26,B,1,1648055371236,1,650,273,1,NaN,Firefox,92_img.png
26,C,1,1648055371689,0,594,548,NaN,key.ALT+key.TAB,Firefox,93_img.png
26,D,1,1648055372288,0,NaN,NaN,0,Quibusdam,Firefox,94_img.png
27,A,1,1648055372985,1,208,258,1,NaN,Firefox,95_img.png
27,B,1,1648055373213,1,643,276,1,NaN,Firefox,96_img.png
27,C,1,1648055373692,0,533,513,NaN,key.ALT+key.TAB,Firefox,97_img.png
27,D,1,1648055374355,0,NaN,NaN,0,Fuga,Firefox,98_img.png
28,A,1,1648055375064,1,532,232,1,NaN,Firefox,99_img.png
28,B,1,1648055375295,1,615,298,1,NaN,Firefox,100_img.png
28,C,1,1648055375770,0,421,545,NaN,key.ALT+key.TAB,Firefox,101_img.png
28,D,1,1648055376468,0,NaN,NaN,0,Ratione,Firefox,102_img.png
